Power status;Alerts status;Meters status;Accounting status;In Contract;Connection type;Company;Printer;Printer's address;Manufacturer;Model;Serial;Site;Department;Contact;Asset number;Location;Days without meters;Zona;Provincia;Ciudad;Edificio;Tipo de unidad;Codigo de Red;NOTAS;EXCEPCIONES ALERTAS;Last meter
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0312579;10.58.9.134;Kyocera;ECOSYS M3550idn;LSN7Y49881;1-ASTURIAS-CUDILLERO-UR-3377594;; - RESPONSABLE OFICINA 3377594 - ur_cudillero.asturias@correos.com - tecnologia.zona1@correos.com;;CODIGO DE RED:3377594/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:INTERIOR/LOCALIZACIÓN DESTINO:UD CUDILLERO/DIRECCION:JUAN A. BRAVO 15/LOCALIDAD:CUDILLERO/PROVINCIA:ASTURIAS;0;1;ASTURIAS;CUDILLERO;0;UD;3377594;;;06/04/2020
Off;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0312748;10.55.138.37;Kyocera;ECOSYS M3550idn;LSN7637574;6-ALMERIA-FIÑANA-OT-450010;;950352571 - RESPONSABLE OFICINA 0450010 - FINANA.ALMERIA@CORREOS.COM;;CODIGO DE RED:0450010/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:FIÑANA/DIRECCION:HUERTAS N 1 junto cuartel Guardia Civil/LOCALIDAD:FIÑANA/PROVINCIA:ALMERIA;0;6;ALMERIA;FIÑANA;0;OT;450010;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308982;10.55.192.229;Kyocera;ECOSYS M3550idn;LSN7637191;2-NAVARRA-TAFALLA-OT-3130001;;948700838 - RESPONSABLE OFICINA 3130001 - TAFALLA.NAVARRA@CORREOS.COM;;CODIGO DE RED:3130001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:TAFALLA/DIRECCION:SAN ISIDRO, 9/LOCALIDAD:TAFALLA/PROVINCIA:NAVARRA;0;2;NAVARRA;TAFALLA;0;OT;3130001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308117;10.55.46.71;Kyocera;ECOSYS M3550idn;LSN7Y50830;4-GUADALAJARA-CASAR -OT-1917001;;949335159 - OLIVA ARMESTO 1917001 - ELCASAR.GUADALAJARA@CORREOS.COM;;CODIGO DE RED:1917001/PERSONA DE CONTACTO:OLIVA ARMESTO/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:EL CASAR/DIRECCION:JUAN CARLOS I, 9/LOCALIDAD:EL CASAR/PROVINCIA:GUADALAJARA;0;4;GUADALAJARA;EL CASAR;0;OT;1917001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311294;10.55.219.230;Kyocera;ECOSYS M3550idn;LSN7Y49880;4-TOLEDO-UGENA-OT-4521701;;925503048 - RESPONSABLE OFICINA 4521701 - UGENA.TOLEDO@CORREOS.COM;;CODIGO DE RED:4521701/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:UGENA/DIRECCION:REAL, 18/LOCALIDAD:UGENA/PROVINCIA:TOLEDO;0;4;TOLEDO;UGENA;0;OT;4521701;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0312740;10.55.137.5;Kyocera;ECOSYS M3550idn;LSN7Z52536;6-ALMERIA-CARBONERAS-OT-414001;;950454564 - RESPONSABLE OFICINA 0414001 - CARBONERAS.ALMERIA@CORREOS.COM;;CODIGO DE RED:0414001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:CARBONERAS/DIRECCION:CORVINA 2/LOCALIDAD:CARBONERAS/PROVINCIA:ALMERIA;0;6;ALMERIA;CARBONERAS;0;OT;414001;;;06/04/2020
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;True;Network;CORREOS_KYO_ES;E0308423;10.55.8.198;Kyocera;ECOSYS M3550idn;LSN7841590;1-SEGOVIA-SAN ILDEFONSO O LA GRANJA-OT-4010001;;921470778 - RESPONSABLE OFICINA 4010001 - SANIDELFONSO.SEGOVIA@CORREOS.COM - tecnologia.zona1@correos.com;;CODIGO DE RED:4010001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:VENTANILLA/LOCALIZACIÓN DESTINO:SAN ILDEFONSO O LA GRANJA/DIRECCION:CALANDRIA 2/LOCALIDAD:SAN_ILDEFONSO/PROVINCIA:SEGOVIA;122;1;SEGOVIA;SAN_ILDEFONSO;0;OT;4010001;;;06/12/2019
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0324142;10.55.120.82;Kyocera;ECOSYS M3550idn;LSN8153731;2-CANTABRIA-SANTANDER-USE-3903396;;942365502 - RESPONSABLE OFICINA 3903396 - USE01.SANTANDER@CORREOS.COM;;CODIGO DE RED:3903396/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:TELEGRAMAS/LOCALIZACIÓN DESTINO:SANTANDER USE 1/DIRECCION:PLAZA DE LAS ESTACIONES S/N/LOCALIDAD:SANTANDER/PROVINCIA:CANTABRIA;0;2;CANTABRIA;SANTANDER;0;RU;3903396;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313034;10.55.188.171;Kyocera;ECOSYS M3550idn;LSN7Y50599;6-CADIZ-UBRIQUE-UR-1115294;;956461949 - RESPONSABLE UNIDAD DISTRIBUCION 1115294 - UR_UBRIQUE.CADIZ@CORREOS.COM;;CODIGO DE RED:1115294/PERSONA DE CONTACTO:RESPONSABLE UNIDAD DE DISTRIBUCION/DEPARTAMENTO:SGIE/LOCALIZACIÓN DESTINO:UD UBRIQUE/DIRECCION:AV ESPAÑA, 11/LOCALIDAD:UBRIQUE/PROVINCIA:CADIZ;0;6;CADIZ;UBRIQUE;0;UD;1115294;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313605;10.55.132.230;Kyocera;ECOSYS M3550idn;LSN7841209;3-LLEIDA-ALCOLETGE-CSR-2534794;; - RESPONSABLE UNIDAD 2534794 - ;;CODIGO DE RED:2534794/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:CSR/LOCALIZACIÓN DESTINO:CSR ALCOLETGE/DIRECCION:EDIFICI AJUNTAMENT, Carrer del Sitjar 2, planta baixa/LOCALIDAD:ALCOLETGE/PROVINCIA:LLEIDA;0;3;LLEIDA;ALCOLETGE;0;CSR;2534794;;;06/04/2020
On;OrangeEvent;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311174;10.55.104.106;Kyocera;ECOSYS M3550idn;LSN7Y49175;6-HUELVA-HUELVA-CTP-2110094;;959222263 - JuanAgustínLópezFernández - juan.lopez.fernandez@correos.com;;CODIGO DE RED:2110094/PERSONA DE CONTACTO:Juan Agustín López Fernández/DEPARTAMENTO:SERVICIOS MÉDICOS/LOCALIZACIÓN DESTINO:CTP HUELVA/DIRECCION:POLÍGONO LA PAZ, C/ El Cabezuelo nº 9/LOCALIDAD:HUELVA/PROVINCIA:HUELVA;0;6;HUELVA;HUELVA;0;CTP;2110094;Sustituye a LSN7638105 E0302806;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308279;10.55.29.133;Kyocera;ECOSYS M3550idn;LSN7842937;1-PALENCIA-DUEÑAS-OT-3421001;;979780109 - RESPONSABLE OFICINA 3421001 - DUENAS.PALENCIA@CORREOS.COM - tecnologia.zona1@correos.com;;CODIGO DE RED:3421001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:DUEÑAS/DIRECCION:AV PALENCIA, 1/LOCALIDAD:DUEÑAS/PROVINCIA:PALENCIA;0;1;PALENCIA;DUEÑAS;0;OT;3421001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323874;10.55.33.6;Kyocera;ECOSYS M3550idn;LSN8153473;2-LA RIOJA-ARNEDO-OT-2658001;;941381038 - DIRECTOR OFICINA 2658001 - arnedo.larioja@correos.com;;CODIGO DE RED:2658001/PERSONA DE CONTACTO:DIRECTOR OFICINA/DEPARTAMENTO:/LOCALIZACIÓN DESTINO:ARNEDO/DIRECCION:JUAN CARLOS I, 40/LOCALIDAD:ARNEDO/PROVINCIA:LA RIOJA;0;2;LA RIOJA;ARNEDO;0;OT;2658001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323859;10.55.108.5;Kyocera;ECOSYS M3550idn;LSN7Y50772;6-HUELVA-ROCIANA DEL CONDADO-OT-2172001;;959416800 - RESPONSABLE OFICINA 2172001 - ROCIANACONDADO.HUELVA@CORREOS.COM;;CODIGO DE RED:2172001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:ROCIANA DEL CONDADO/DIRECCION:VILLARRASA SN/LOCALIDAD:ROCIANA_DEL_CONDADO/PROVINCIA:HUELVA;0;6;HUELVA;ROCIANA_DEL_CONDADO;0;OT;2172001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308436;10.55.65.133;Kyocera;ECOSYS M3550idn;LSN7Y50661;4-CACERES-GUADALUPE-OT-1014001;;927367142 - RESPONSABLE OFICINA 1014001 - GUADALUPE.CACERES@CORREOS.COM;;CODIGO DE RED:1014001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:GUADALUPE/DIRECCION:POETA ANGEL MARINA, 2/LOCALIDAD:GUADALUPE/PROVINCIA:CACERES;0;4;CACERES;GUADALUPE;0;OT;1014001;;;06/04/2020
On;OrangeEvent;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308118;10.56.56.38;Kyocera;ECOSYS M3550idn;LSN7Y50833;5-ALICANTE-ALICANTE ALACANT-UAM-304396;;965103264 - RESPONSABLE OFICINA 0304396 - uam_pb.alicante@correos.com;;CODIGO DE RED:0304396/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:FAX/LOCALIZACIÓN DESTINO:UAM ALICANTE/DIRECCION:CRTA. DE OCAÑA, 72-C/LOCALIDAD:ALICANTE/PROVINCIA:ALICANTE;0;5;ALICANTE;ALICANTE;0;UAM;304396;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323671;10.55.26.6;Kyocera;ECOSYS M3550idn;LSN7Y50518;4-CUENCA -PEDROÑERAS -OT-1666001;;967161343 - RESPONSABLE OFICINA 1666001 - LASPEDRONERAS.CUENCA@CORREOS.COM;;CODIGO DE RED:1666001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:LAS PEDROÑERAS/DIRECCION:PLAZA ARRABAL DEL COSO S/N/LOCALIDAD:PEDROÑERAS_(LAS)/PROVINCIA:CUENCA;0;4;CUENCA;PEDROÑERAS_(LAS);0;OT;1666001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323835;10.55.49.231;Kyocera;ECOSYS M3550idn;LSN7Y49043;2-HUESCA-SARIÑENA-OT-2220001;;974572409 - RESPONSABLE OFICINA 2220001 - ursarinena.huesca@correos.com;;CODIGO DE RED:2220001/PERSONA DE CONTACTO:Responsable unidad./DEPARTAMENTO:Unidad Distribución/LOCALIZACIÓN DESTINO:SARIÑENA/DIRECCION:Avda. Huesca, 24/LOCALIDAD:SARIÑENA/PROVINCIA:HUESCA;0;2;HUESCA;SARIÑENA;0;OT;2220001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323873;10.55.33.5;Kyocera;ECOSYS M3550idn;LSN8153478;2-LA RIOJA-ARNEDO-OT-2658001;;941381038 - RESPONSABLE OFICINA 2658001 - arnedo.larioja@correos.com;;CODIGO DE RED:2658001/PERSONA DE CONTACTO:DIRECTOR OFICINA/DEPARTAMENTO:/LOCALIZACIÓN DESTINO:ARNEDO/DIRECCION:JUAN CARLOS I, 40/LOCALIDAD:ARNEDO/PROVINCIA:LA RIOJA;0;2;LA RIOJA;ARNEDO;0;OT;2658001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308985;10.55.192.71;Kyocera;ECOSYS M3550idn;LSN7Y50461;2-NAVARRA-PAMPLONA IRUÑA-OP-3100010;;948207217 - RESPONSABLE OFICINA 3122194 - OP.PAMPLONA@CORREOS.COM;;CODIGO DE RED:3100010/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:PAMPLONA-IRUÑA OP/DIRECCION:PABLO SARASATE 9/LOCALIDAD:PAMPLONA/IRUÑA/PROVINCIA:NAVARRA;0;2;NAVARRA;PAMPLONA/IRUÑA;0;OP;3100010;Sustituye a E0306940	VLW7756919;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0312518;10.56.11.10;Kyocera;ECOSYS M3550idn;LSN7Y49482;1-ASTURIAS-L INFIESTU-OT-3353002;;985710260 - RESPONSABLE OFICINA 3353002 - INFIESTO.ASTURIAS@CORREOS.COM - tecnologia.zona1@correos.com;;CODIGO DE RED:3353002/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:INFIESTO/DIRECCION:MARTINEZ AGOSTI, 4/LOCALIDAD:L'INFIESTU/PROVINCIA:ASTURIAS;0;1;ASTURIAS;L INFIESTU;0;OT;3353002;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313035;10.55.188.166;Kyocera;ECOSYS M3550idn;LSN7Y50588;6-CADIZ-UBRIQUE-OT-1160001;;956460088 - RESPONSABLE OFICINA 1160001 - UBRIQUE.CADIZ@CORREOS.COM;;CODIGO DE RED:1160001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:UBRIQUE/DIRECCION:AV ESPAÑA, 11/LOCALIDAD:UBRIQUE/PROVINCIA:CADIZ;0;6;CADIZ;UBRIQUE;0;OT;1160001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313325;10.55.162.230;Kyocera;ECOSYS M3550idn;LSN7841838;2-GUIPUZCOA-AZPEITIA-UD-2013194;;943811291 - RESPONSABLE OFICINA 2013194 - URAZPEITIA.GUIPUZCOA@CORREOS.COM;;CODIGO DE RED:2013194/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:CARTERIA/LOCALIZACIÓN DESTINO:AZPEITIA  UD/DIRECCION:C/ LOIOLAKO INAZIO HIRIBIDEA, 25-27/LOCALIDAD:AZPEITIA/PROVINCIA:GUIPUZCOA;0;2;GUIPUZCOA;AZPEITIA;0;OT;2013194;;;06/04/2020
Off;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308435;10.55.65.134;Kyocera;ECOSYS M3550idn;LSN7Y50665;4-CACERES-GUADALUPE-OT-1014001;;927367142 - RESPONSABLE OFICINA 1014001 - GUADALUPE.CACERES@CORREOS.COM;;CODIGO DE RED:1014001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:GUADALUPE/DIRECCION:POETA ANGEL MARINA, 2/LOCALIDAD:GUADALUPE/PROVINCIA:CACERES;0;4;CACERES;GUADALUPE;0;OT;1014001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323755;10.55.99.7;Kyocera;ECOSYS M3550idn;LSN8153039;4-CIUDAD REAL-VILLANUEVA DE LOS INF-OT-1332001;;926360203 - RESPONSABLE OFICINA 1332001 - VILLANUEVAINFANTES.CIUDADREAL@CORREOS.COM;;CODIGO DE RED:1332001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:VILLANUEVA DE LOS INFANTES/DIRECCION:SANTO TOMAS 34/LOCALIDAD:VILLANUEVA_DE_LOS_INFANTES/PROVINCIA:CIUDAD REAL;0;4;CIUDAD REAL;VILLANUEVA_DE_LOS_INFANTES;0;OT;1332001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313771;10.56.25.230;Kyocera;ECOSYS M3550idn;LSN7X46953;5-BALEARES-FERRERIES-OT MIXTA-775002;;971374100 - RESPONSABLE OFICINA 0775002 - FERRERIES.BALEARES@CORREOS.COM;;CODIGO DE RED:0775002/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:FERRERIES/DIRECCION:PLAZA CONSTITUCION, S/N/LOCALIDAD:FERRERIES/PROVINCIA:BALEARES;0;5;BALEARES;FERRERIES;0;OT;775002;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0308337;10.55.112.70;Kyocera;ECOSYS M3550idn;LSN7Y49034;5-CASTELLON-ALMAZORA-OT-1255001;;964560916 - RESPONSABLE OFICINA 1255001 - ALMAZORA.CASTELLON@CORREOS.COM;;CODIGO DE RED:1255001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:ALMASSORA-ALMAZORA/DIRECCION:SAN LUCAS 2/LOCALIDAD:ALMAZORA/PROVINCIA:CASTELLON;0;5;CASTELLON;ALMAZORA;0;OT;1255001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323827;10.55.24.229;Kyocera;ECOSYS M3550idn;LSN7Y50759;4-CUENCA -PROVENCIO -OT-1667001;;967165750 - RESPONSABLE OFICINA 1667001 - elprovencio.cuenca@correos.com;;CODIGO DE RED:1667001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:EL PROVENCIO/DIRECCION:PLAZA DE LOS ALCALDES, 2 /LOCALIDAD:PROVENCIO_(EL)/PROVINCIA:CUENCA;0;4;CUENCA;PROVENCIO_(EL);0;OS1;1667001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323860;10.55.108.6;Kyocera;ECOSYS M3550idn;LSN7Y50764;6-HUELVA-ROCIANA DEL CONDADO-OT-2172001;;959416800 - RESPONSABLE OFICINA 2172001 - ROCIANACONDADO.HUELVA@CORREOS.COM;;CODIGO DE RED:2172001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:ROCIANA DEL CONDADO/DIRECCION:VILLARRASA SN/LOCALIDAD:ROCIANA_DEL_CONDADO/PROVINCIA:HUELVA;0;6;HUELVA;ROCIANA_DEL_CONDADO;0;OT;2172001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0311296;10.55.219.198;Kyocera;ECOSYS M3550idn;LSN7Y50750;4-TOLEDO-CARRANQUE-OT-4521602;;925529570 - RESPONSABLE OFICINA 4521602 - CARRANQUE.TOLEDO@CORREOS.COM;;CODIGO DE RED:4521602/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:CARRANQUE/DIRECCION:PLAZA VILLA  1/LOCALIDAD:CARRANQUE/PROVINCIA:TOLEDO;0;4;TOLEDO;CARRANQUE;0;OT;4521602;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313416;10.57.141.5;Kyocera;ECOSYS M3550idn;LSN8153167;3-BARCELONA-BARCELONA-SUC-827794;;934565684 - RESPONSABLE UNIDAD 0827794 - suc24.barcelona@correos.com;;CODIGO DE RED:827794/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:/LOCALIZACIÓN DESTINO:BARCELONA SUC 24/DIRECCION:CASTILLEJOS, 276/LOCALIDAD:BARCELONA/PROVINCIA:BARCELONA ;0;3;BARCELONA;BARCELONA;0;SU;827794;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323875;10.55.33.7;Kyocera;ECOSYS P3055dn;VLW7Z79506;2-LA RIOJA-ARNEDO-OT-2658001;;941381038 - RESPONSABLE OFICINA 2658001 - arnedo.larioja@correos.com;;CODIGO DE RED:2658001/PERSONA DE CONTACTO:DIRECTOR OFICINA/DEPARTAMENTO:/LOCALIZACIÓN DESTINO:ARNEDO/DIRECCION:JUAN CARLOS I, 40/LOCALIDAD:ARNEDO/PROVINCIA:LA RIOJA;0;2;LA RIOJA;ARNEDO;0;OT;2658001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0312867;10.55.13.101;Kyocera;ECOSYS M3550idn;LSN8153216;2-TERUEL-MONREAL DEL CAMPO-OT-4430001;;978863145 - RESPONSABLE OFICINA 4430001 - MONREALCAMPO.TERUEL@CORREOS.COM;;CODIGO DE RED:4430001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:MONREAL DE CAMPO/DIRECCION:AV MADRID, 25/LOCALIDAD:MONREAL_DEL_CAMPO/PROVINCIA:TERUEL;0;2;TERUEL;MONREAL_DEL_CAMPO;0;OT;4430001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313100;10.55.203.13;Kyocera;ECOSYS M3550idn;LSN7841846;3-GIRONA-OLOT-UR-1723594;;972273348 - RESPONSABLE UNIDAD 1723594 - urolot.girona@correos.com;;CODIGO DE RED:1723594/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:UD OLOT/DIRECCION:JOAQUIN VAYREDA, 6/LOCALIDAD:OLOT/PROVINCIA:GIRONA;0;3;GIRONA;OLOT;0;UD;1723594;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313960;10.55.214.101;Kyocera;ECOSYS M3550idn;LSN7Y50120;4-BADAJOZ-PUEBLA DE ALCOCER-OT-663001;;924620063 - RESPONSABLE OFICINA 0663001 - PUEBLAALCOCER.BADAJOZ@CORREOS.COM;;CODIGO DE RED:0663001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:PUEBLA DE ALCOCER/DIRECCION:PL. ESPAÑA, 16/LOCALIDAD:PUEBLA_DE_ALCOCER/PROVINCIA:BADAJOZ;0;4;BADAJOZ;PUEBLA_DE_ALCOCER;0;OT;663001;;;06/04/2020
On;OrangeEvent;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313327;10.55.162.232;Kyocera;ECOSYS M3550idn;LSN7841836;2-GUIPUZCOA-AZPEITIA-OT-2073001;;943811291 - RESPONSABLE OFICINA 2073001 - AZPEITIA.GUIPUZCOA@CORREOS.COM;;CODIGO DE RED:2073001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:AZPEITIA/DIRECCION:LOIOLAKO INAZIO HIRIBIDEA 25/LOCALIDAD:AZPEITIA/PROVINCIA:GUIPUZCOA;0;2;GUIPUZCOA;AZPEITIA;0;OT;2073001;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313326;10.55.162.231;Kyocera;ECOSYS M3550idn;LSN7Y50272;2-GUIPUZCOA-AZPEITIA-OT-2073001;;943811291 - RESPONSABLE OFICINA 2073001 - AZPEITIA.GUIPUZCOA@CORREOS.COM;;CODIGO DE RED:2073001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:MOSTRADOR/LOCALIZACIÓN DESTINO:AZPEITIA/DIRECCION:LOIOLAKO INAZIO HIRIBIDEA 25/LOCALIDAD:AZPEITIA/PROVINCIA:GUIPUZCOA;0;2;GUIPUZCOA;AZPEITIA;0;OT;2073001;;;06/04/2020
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;True;Network;CORREOS_KYO_ES;E0313743;10.55.212.230;Kyocera;ECOSYS M3550idn;LSN7636866;4-BADAJOZ-FUENTES DE LEON-OT-628001;;924724401 - RESPONSABLE OFICINA 0628001 - FUENTESLEON.BADAJOZ@CORREOS.COM;;CODIGO DE RED:0628001/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:FUENTES DE LEON/DIRECCION:JUAN CARLOS I, 16/LOCALIDAD:FUENTES_DE_LEON/PROVINCIA:BADAJOZ;123;4;BADAJOZ;FUENTES_DE_LEON;0;OT;628001;;;05/12/2019
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0313101;10.55.203.14;Kyocera;ECOSYS P3055dn;VLW7Y78466;3-GIRONA-OLOT-UR-1723594;;972273348 - RESPONSABLE UNIDAD 1723594 - urolot.girona@correos.com;;CODIGO DE RED:1723594/PERSONA DE CONTACTO:Responsable unidad/DEPARTAMENTO:ADMISION/LOCALIZACIÓN DESTINO:UD OLOT/DIRECCION:JOAQUIN VAYREDA, 6/LOCALIDAD:OLOT/PROVINCIA:GIRONA;0;3;GIRONA;OLOT;0;UD;1723594;;;06/04/2020
On;NoEvents;CountersEnabled;NoBillingData;True;Network;CORREOS_KYO_ES;E0323906;10.55.52.70;Kyocera;ECOSYS M3550idn;LSN7636858;1-SALAMANCA-SALAMANCA-USE-3703196;;923280903 - RESPONSABLEOFICINA - USE01.SALAMANCA@CORREOS.COM - tecnología.zona1@correos.com;;CODIGO DE RED:3703196/PERSONA DE CONTACTO:RESPONSABLE OFICINA/DEPARTAMENTO:USE/LOCALIZACIÓN DESTINO:SALAMANCA USE 1/DIRECCION:AVDA. AGUSTINOS RECOLETOS Nº 69-75/LOCALIDAD:SALAMANCA/PROVINCIA:SALAMANCA;0;1;SALAMANCA;SALAMANCA;0;RU;3703196;Sustituye a LSN7638136 E0303307;;06/04/2020
